"day","month","year","modern_site_code","historical_site_code","start_time","number","time_seg","HSF","notes","scientific_name","common_name","species_code","order","family"
5,5,2021,"RNMD1","RNMD","7:46",2,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
26,12,2020,"RNMD1","RNMD","9:20",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
11,3,2021,"RNMD1","RNMD","7:13",2,3,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
11,3,2021,"RNMD1","RNMD","7:13",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
11,3,2021,"RNMD1","RNMD","7:13",1,2,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
5,5,2021,"RNMD1","RNMD","7:46",2,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
26,12,2020,"RNMD1","RNMD","9:20",1,3,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
11,3,2021,"RNMD1","RNMD","7:13",1,1,"H","","Myophonus horsfieldii","Malabar Whistling-Thrush","MWTH","Passeriformes","Muscicapidae (Old World Flycatchers)"
5,5,2021,"RNMD1","RNMD","7:46",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
11,3,2021,"RNMD1","RNMD","7:13",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
11,3,2021,"RNMD1","RNMD","7:13",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
5,5,2021,"RNMD1","RNMD","7:46",2,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
5,5,2021,"RNMD1","RNMD","7:46",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
5,5,2021,"RNMD1","RNMD","7:46",2,1,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
26,12,2020,"RNMD1","RNMD","9:20",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
5,5,2021,"RNMD1","RNMD","7:46",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
5,5,2021,"RNMD1","RNMD","7:46",2,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
11,3,2021,"RNMD1","RNMD","7:13",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
5,5,2021,"RNMD1","RNMD","7:46",1,2,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
11,3,2021,"RNMD1","RNMD","7:13",1,1,"H","","Galloperdix spadicea","Red Spurfowl","RESP","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
26,12,2020,"RNMD1","RNMD","9:20",6,1,"H/S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD1","RNMD","7:13",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"RNMD1","RNMD","7:46",4,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"RNMD1","RNMD","7:46",3,2,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD1","RNMD","7:13",2,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"RNMD1","RNMD","7:46",2,2,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD1","RNMD","7:13",3,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
5,5,2021,"RNMD1","RNMD","7:46",1,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
5,5,2021,"RNMD1","RNMD","7:46",2,3,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
11,3,2021,"RNMD1","RNMD","7:13",2,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
5,5,2021,"RNMD1","RNMD","7:46",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
5,5,2021,"RNMD1","RNMD","7:46",2,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
26,12,2020,"RNMD1","RNMD","9:20",2,3,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD1","RNMD","7:13",1,1,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"RNMD1","RNMD","7:46",1,2,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD2","RNMD","6:31",1,2,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
5,5,2021,"RNMD2","RNMD","8:20",2,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",1,3,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,2,2021,"RNMD2","RNMD","6:48",3,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",1,3,"S","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
5,5,2021,"RNMD2","RNMD","8:20",1,1,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
5,5,2021,"RNMD2","RNMD","8:20",1,3,"H","count could be higher, only 1 individual was vocalizing","Dumetia atriceps","Dark-fronted Babbler","DFBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,2,2021,"RNMD2","RNMD","6:48",1,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",3,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
5,5,2021,"RNMD2","RNMD","8:20",3,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
5,5,2021,"RNMD2","RNMD","8:20",2,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
10,2,2021,"RNMD2","RNMD","6:48",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
11,3,2021,"RNMD2","RNMD","6:31",2,3,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,2,2021,"RNMD2","RNMD","6:48",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,2,2021,"RNMD2","RNMD","6:48",2,3,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",3,3,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
5,5,2021,"RNMD2","RNMD","8:20",2,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,2,2021,"RNMD2","RNMD","6:48",1,1,"H","","Lanius schach","Long-tailed Shrike","LTSH","Passeriformes","Laniidae (Shrikes)"
5,5,2021,"RNMD2","RNMD","8:20",1,2,"H","","Lanius schach","Long-tailed Shrike","LTSH","Passeriformes","Laniidae (Shrikes)"
10,2,2021,"RNMD2","RNMD","6:48",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
11,3,2021,"RNMD2","RNMD","6:31",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
5,5,2021,"RNMD2","RNMD","8:20",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
5,5,2021,"RNMD2","RNMD","8:20",2,3,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",1,1,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
5,5,2021,"RNMD2","RNMD","8:20",2,3,"H","","Pericrocotus flammeus","Orange Minivet","OM ","ORMI","Passeriformes"
10,2,2021,"RNMD2","RNMD","6:48",5,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,2,2021,"RNMD2","RNMD","6:48",1,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
11,3,2021,"RNMD2","RNMD","6:31",4,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
5,5,2021,"RNMD2","RNMD","8:20",2,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
5,5,2021,"RNMD2","RNMD","8:20",1,3,"H","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
11,3,2021,"RNMD2","RNMD","6:31",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
5,5,2021,"RNMD2","RNMD","8:20",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
11,3,2021,"RNMD2","RNMD","6:31",1,3,"H","","Galloperdix spadicea","Red Spurfowl","RESP","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
10,2,2021,"RNMD2","RNMD","6:48",8,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,2,2021,"RNMD2","RNMD","6:48",2,3,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD2","RNMD","6:31",6,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD2","RNMD","6:31",5,1,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"RNMD2","RNMD","8:20",2,1,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"RNMD2","RNMD","8:20",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"RNMD2","RNMD","8:20",4,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,2,2021,"RNMD2","RNMD","6:48",3,2,"H/S","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"RNMD2","RNMD","6:31",1,1,"H","","Phylloscopus affinis","Tickell's Leaf Warbler","TLWA","Passeriformes","Phylloscopidae (Leaf Warblers)"
5,5,2021,"RNMD2","RNMD","8:20",2,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
11,3,2021,"RNMD2","RNMD","6:31",2,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
5,5,2021,"RNMD2","RNMD","8:20",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
25,12,2020,"SMPK2","SMPK","8:18",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
9,3,2021,"SMPK2","SMPK","7:37",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
9,3,2021,"SMPK2","SMPK","7:37",2,2,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
9,3,2021,"SMPK2","SMPK","7:37",2,2,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
9,3,2021,"SMPK2","SMPK","7:37",1,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
9,3,2021,"SMPK2","SMPK","7:37",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
25,12,2020,"SMPK2","SMPK","8:18",1,1,"S","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
25,12,2020,"SMPK2","SMPK","8:18",1,2,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
9,3,2021,"SMPK2","SMPK","7:37",2,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
25,12,2020,"SMPK2","SMPK","8:18",1,1,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
25,12,2020,"SMPK2","SMPK","8:18",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
25,12,2020,"SMPK2","SMPK","8:18",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
9,3,2021,"SMPK2","SMPK","7:37",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
9,3,2021,"SMPK2","SMPK","7:37",2,3,"S","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
9,3,2021,"SMPK2","SMPK","7:37",1,2,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
9,3,2021,"SMPK2","SMPK","7:37",15,1,"S","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
25,12,2020,"SMPK2","SMPK","8:18",1,3,"S","","Pericrocotus flammeus","Orange Minivet","OM ","ORMI","Passeriformes"
25,12,2020,"SMPK2","SMPK","8:18",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
9,3,2021,"SMPK2","SMPK","7:37",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
9,3,2021,"SMPK2","SMPK","7:37",1,3,"S","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
25,12,2020,"SMPK2","SMPK","8:18",8,1,"H/S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
9,3,2021,"SMPK2","SMPK","7:37",5,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
9,3,2021,"SMPK2","SMPK","7:37",2,3,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
25,12,2020,"SMPK2","SMPK","8:18",1,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
9,3,2021,"SMPK2","SMPK","7:37",1,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
25,12,2020,"SMPK2","SMPK","8:18",3,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
9,3,2021,"SMPK2","SMPK","7:37",3,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
15,2,2021,"TMTE1","TMTE","7:28",1,1,"H","confirm","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
17,3,2021,"TMTE1","TMTE","6:27",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,2,2021,"TMTE1","TMTE","7:28",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",1,2,"H","","Chrysocolaptes guttacristatus","Greater Flameback","GRFL","Piciformes","Picidae (Woodpeckers)"
15,2,2021,"TMTE1","TMTE","7:28",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",2,1,"S","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
15,2,2021,"TMTE1","TMTE","7:28",1,1,"S","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,2,2021,"TMTE1","TMTE","7:28",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",3,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",2,2,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
17,3,2021,"TMTE1","TMTE","6:27",2,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
15,2,2021,"TMTE1","TMTE","7:28",1,1,"H","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
15,2,2021,"TMTE1","TMTE","7:28",2,1,"S","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
17,3,2021,"TMTE1","TMTE","6:27",1,1,"H","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
17,3,2021,"TMTE1","TMTE","6:27",2,3,"S","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
15,2,2021,"TMTE1","TMTE","7:28",1,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
15,2,2021,"TMTE1","TMTE","7:28",1,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
17,3,2021,"TMTE1","TMTE","6:27",5,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
15,2,2021,"TMTE1","TMTE","7:28",1,2,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",1,3,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
17,3,2021,"TMTE1","TMTE","6:27",1,1,"H","","Galloperdix spadicea","Red Spurfowl","RESP","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
15,2,2021,"TMTE1","TMTE","7:28",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
17,3,2021,"TMTE1","TMTE","6:27",15,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
17,3,2021,"TMTE1","TMTE","6:27",2,2,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
15,2,2021,"TMTE1","TMTE","7:28",2,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
17,3,2021,"TMTE1","TMTE","6:27",2,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
15,2,2021,"TMTE1","TMTE","7:28",1,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
17,3,2021,"TMTE1","TMTE","6:27",1,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
17,3,2021,"TMTE1","TMTE","6:27",2,1,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
17,3,2021,"TSTE1","TSTE","8:02",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
8,5,2021,"TSTE1","TSTE","8:34",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
8,5,2021,"TSTE1","TSTE","8:34",1,2,"H/S","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
23,2,2021,"TSTE1","TSTE","7:34",1,2,"H","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
17,3,2021,"TSTE1","TSTE","8:02",2,1,"H","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
17,3,2021,"TSTE1","TSTE","8:02",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
8,5,2021,"TSTE1","TSTE","8:34",1,3,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
17,3,2021,"TSTE1","TSTE","8:02",1,3,"H/S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
23,2,2021,"TSTE1","TSTE","7:34",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
17,3,2021,"TSTE1","TSTE","8:02",2,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
8,5,2021,"TSTE1","TSTE","8:34",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
23,2,2021,"TSTE1","TSTE","7:34",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
17,3,2021,"TSTE1","TSTE","8:02",2,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
8,5,2021,"TSTE1","TSTE","8:34",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
23,2,2021,"TSTE1","TSTE","7:34",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
8,5,2021,"TSTE1","TSTE","8:34",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
23,2,2021,"TSTE1","TSTE","7:34",1,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
23,2,2021,"TSTE1","TSTE","7:34",2,2,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
